IN,NN,NN,CC,VB,DT,NNS,VBP
VBD,IN,JJ,NN,WRB,PRP$,NN,VBD
NNS,WRB,PRP,VBP,PRP,RB,VBP,NN
WRB,MD,VB,PRP,VB,PRP,VB,RBR
TO,VB,NNS,VBP,JJ,NN,TO,VB
NN,RB,JJ,NNS,VBP,TO,DT,NN
UH,DT,JJR,VBP,JJ,IN,DT,NN
RB,VBN,DT,NN,IN,NN,VBD,RB
NN,VBP,NN,VBN,IN,NN,IN,NN
IN,NN,TO,VB,NN,DT,JJ,NN
NN,VBP,DT,NN,IN,IN,DT,NN
NN,VBP,NN,VBN,IN,NN,IN,NN
IN,NN,TO,VB,NN,NN,JJ,NN
CD,JJ,NN,VBZ,IN,DT,NN,NNS
NN,RB,JJ,NN,NN,IN,DT,NN
NN,NN,VBP,VB,WRB,PRP,RB,VBD
CC,JJ,PRP,VBP,VB,WRB,TO,VB
NN,VBP,NN,VBN,IN,NN,IN,NN
RB,RB,VB,NN,DT,NN,DT,NN
IN,NN,TO,VB,NN,NN,JJ,NN
DT,JJS,NN,CC,JJ,NNS,RP,NN
NN,NNS,CC,DT,NNS,VB,PRP$,NN
IN,PRP,VBP,JJ,VB,PRP$,PRP$,RB
NN,NN,RB,VB,IN,NN,IN,DT
VB,PRP,RB,VBD,NN,IN,DT,NN
RB,PRP,VBG,IN,NN,VBD,PRP$,NN
PRP$,NN,VBZ,DT,JJ,JJ,PRP$,NN
NN,RB,JJ,NNS,NN,IN,PRP$,NNS
VB,DT,NN,NN,VBP,DT,NNS,VBP
NN,CC,VB,PRP$,NN,NNS,CC,NNS
DT,JJ,VBP,VBZ,DT,NNS,CC,NNS
VBG,IN,VBG,PRP,NNS,IN,DT,NN
IN,JJ,NNS,RB,RB,VB,PRP$,NNS
RB,JJ,NN,VBG,NN,NN,CC,NNS
NN,NN,IN,NN,VBZ,DT,NN,VBP
NN,IN,PRP,NNS,WRB,NN,VBD,PRP
CC,RB,RB,JJ,VBP,VB,DT,NN
RB,VBN,DT,NN,PRP$,DT,JJ,NN
VBN,IN,NNS,VBN,JJS,CC,JJ,NN
NN,VBP,IN,PRP,VBP,IN,DT,NN
DT,NNS,RB,RB,IN,EX,JJ,NN
WP,VBD,VBG,DT,NN,IN,FW,NN
DT,JJ,VBD,NN,VBZ,VBN,IN,NN
PRP$,NN,VBD,VBN,IN,DT,NN,WRB
NN,NNS,PRP,VBP,VBN,NN,VBD,NN
NNS,WDT,VBP,JJ,NN,IN,DT,NN
DT,PRP,NNS,VBP,PDT,DT,JJ,NNS
VBN,TO,RB,VB,RB,RB,NN,NN
RB,WP,DT,NN,PRP,VBP,VBP,RB
CC,MD,RB,VB,CC,VB,VBP,VB
JJ,NN,NN,NN,NN,NN,NN,NN
NN,NN,NN,NN,DT,JJ,NN,NN
NN,RB,VB,TO,VB,PRP$,NN,RB
RB,JJ,VBP,DT,RB,JJR,NN,RB
NNS,VBP,PRP,RB,TO,DT,JJ,NN
CC,PRP,VBD,VBN,IN,PRP,VBP,PRP
JJ,NN,IN,DT,NN,IN,PRP$,NN
JJ,NN,CC,VBP,PRP$,NN,NN,NN
RB,VBG,IN,DT,NN,VBD,CC,VB
CC,NN,CC,NN,IN,JJ,VBP,RB
JJ,VBD,DT,NN,NN,IN,PRP$,NN
NNS,IN,NN,PRP,NNS,IN,NN,PRP
NNS,IN,NN,PRP,NNS,IN,NN,PRP
CD,NN,PRP,VBP,PRP,VB,PRP,JJ
NN,IN,PRP$,NN,IN,PRP,VBZ,IN
VBN,RP,IN,PDT,DT,NNS,CC,NNS
CC,VB,WP,IN,VBD,VBD,TO,VB
CD,NN,PRP,VBP,PRP,VB,PRP,JJ
NN,IN,PRP$,NN,IN,PRP,VBZ,IN
JJ,RB,VBP,PRP$,NN,IN,DT,NN
NN,VBP,RB,PRP,VBD,DT,JJ,NN
DT,JJ,NN,NN,NN,PRP$,NNS,VBP
VB,DT,NN,RP,IN,PRP$,JJ,NN
CD,NN,PRP,VBP,PRP,VB,PRP,JJ
NN,IN,PRP$,NN,IN,PRP,VBZ,IN
CD,NN,PRP,VBP,PRP,VB,PRP,JJ
NN,IN,PRP$,NN,IN,PRP,VBZ,IN
DT,RB,JJ,NN,NN,TO,VB,PRP
RB,NN,VBP,IN,NN,NN,NN,PRP
RB,VB,IN,JJ,VBG,VBD,RP,RB
DT,RB,JJ,NN,VBP,TO,VB,PRP
DT,RB,JJ,NN,VBP,TO,VB,PRP
NN,CC,VB,PRP,IN,DT,NN,NN
DT,RB,JJ,NN,VBP,TO,VB,PRP
DT,RB,JJ,NN,VBP,TO,VB,PRP
NN,VBD,IN,JJ,NN,IN,PRP$,NN
PRP,VBP,WRB,JJ,JJ,NNS,VBP,JJ
VBN,IN,NNS,VBN,JJS,CC,JJ,NN
NN,VBP,IN,PRP,VBP,IN,DT,NN
DT,NNS,RB,RB,IN,EX,JJ,NN
WP,VBD,VBG,DT,NN,IN,FW,NN
DT,JJ,VBD,NN,VBZ,VBN,IN,NN
WP,VBZ,IN,JJ,VB,NN,RB,RB
WP,IN,DT,JJ,NN,VBZ,JJ,NN
NN,TO,VB,NN,IN,DT,NN,NN
NN,TO,VB,NN,IN,DT,NN,NN
VB,WP,PRP,VBP,NNS,IN,JJ,VBP
NN,VBP,NN,IN,PRP,IN,DT,NN
NN,MD,VB,PRP$,NN,CC,PRP$,NN
RB,IN,NN,VBD,DT,NNS,IN,PRP
PRP$,NNS,VBP,JJ,PRP$,JJ,NN,NN
VB,PRP$,FW,NN,RB,NN,VBD,IN
RB,IN,NN,VBD,DT,NNS,IN,PRP
NN,VBP,NN,IN,PRP,VBP,PRP,NN
NN,VBP,DT,IN,PRP$,NN,IN,PRP
NN,MD,VB,PRP$,NN,CC,PRP$,NN
NN,NN,NN,VB,RB,VB,PRP,RP
DT,JJ,VBP,JJ,RB,VBP,PRP,RP
NN,NN,NN,VB,RB,VB,PRP,RP
DT,JJ,VBP,JJ,RB,VBP,PRP,RP
NN,IN,DT,NN,IN,PRP$,VBG,NN
VBG,JJ,VB,PRP$,NN,IN,PRP$,NN
JJ,NN,CC,NNS,VBP,RP,DT,NN
NN,IN,DT,NN,IN,PRP$,VBG,NN
NN,NN,IN,JJ,NN,NN,NN,NN
NN,VBP,NN,RB,JJ,NN,NN,NN
JJ,JJ,NN,DT,PRP$,NN,NN,NN
NN,VBP,NN,RB,JJ,NN,NN,NN
JJ,NNS,JJ,JJ,NN,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
JJ,NNS,JJ,JJ,NN,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
NNS,IN,NN,RB,JJ,NN,NN,NN
VB,VB,DT,NNS,WRB,DT,NNS,VB
JJ,VB,DT,NNS,WRB,DT,NNS,VB
VB,PRP$,NN,NN,CC,VB,DT,NN
JJ,NNS,JJ,JJ,NN,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
JJ,NNS,JJ,JJ,NN,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
CD,NNS,RB,IN,VBD,JJ,CD,CD
JJ,NNS,RB,IN,VBD,JJ,CD,CD
RB,VBP,PRP$,NN,NN,IN,PRP$,NN
PRP,CC,PRP$,NN,JJ,JJ,NNS,VBP
JJ,NNS,JJ,JJ,NN,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
JJ,NNS,JJ,JJ,NN,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
PRP,VBD,JJR,IN,PRP,JJ,VBP,JJ
PRP,VBD,TO,VB,VB,PRP$,NNS,VBP
VBD,VBN,TO,VB,VB,PRP$,NN,NN
NN,VBD,RB,VB,WP,NN,MD,VB
IN,PRP,VBP,VBP,IN,PRP,DT,JJ
NN,MD,RB,VB,IN,PDT,DT,NN
IN,JJ,VBP,DT,NN,IN,PRP$,NN
IN,NNS,VBP,DT,NN,JJ,NN,NN
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,VBD,DT,NNS,IN,PRP$,NN,NN
NN,VBP,NN,NN,VBP,DT,NN,NN
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
JJ,NN,VBZ,WP,PRP,VBP,PRP,NN
RB,VBP,IN,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
NN,IN,PRP,PRP,VBP,JJ,VBD,PRP
VBD,DT,JJ,NN,PRP,DT,NN,NN
WP,PRP,VBP,WP,WP,WP,PRP,VBP
WP,PRP,VBP,WP,WP,WP,PRP,VBP
NN,NN,VBD,JJ,NN,NN,PRP$,NN
NN,NN,WDT,WRB,DT,NN,NN,NN
NN,NN,WDT,RB,IN,NN,NN,NN
WP,PRP,VBP,WP,WP,WP,PRP,VBP
WP,PRP,VBP,WP,WP,WP,PRP,VBP
VB,NN,IN,NN,NN,NN,IN,NN
NNS,IN,DT,NN,VBG,RP,DT,NN
CC,IN,RB,RB,VB,PRP,VBZ,PRP
DT,NN,NN,WDT,VBZ,NN,NN,RP
NN,VBD,RB,JJ,NNS,IN,PRP$,NN
NN,NN,IN,NN,IN,NNS,VBG,NN
NNS,IN,DT,NN,VBG,RP,DT,NN
CC,IN,RB,RB,VB,PRP,VBZ,PRP
NN,TO,DT,NN,IN,DT,NN,NN
NN,CC,VBZ,DT,NN,IN,DT,NN
DT,JJ,NN,NN,RB,IN,DT,NN
RB,NN,PRP,RB,VBD,PRP,DT,VBP
JJ,VBP,PRP,VBD,DT,NN,TO,VB
NNS,IN,DT,NN,VBG,RP,DT,NN
CC,IN,RB,RB,VB,PRP,VBZ,PRP
VB,DT,NN,IN,DT,NN,CC,NN
IN,PRP,VBP,VBD,DT,NN,TO,DT
RB,IN,NN,VBD,PRP,DT,NNS,VBP
WP,VBZ,TO,DT,NNS,WDT,VBP,VBP
RB,IN,DT,NN,PRP$,NN,NN,NN
NN,CC,JJ,NN,NN,VBD,RP,RB
CC,PRP,VBZ,DT,NN,NN,RB,VB
WRB,DT,NNS,VBP,TO,VB,IN,PRP
VB,DT,JJ,NN,IN,DT,JJ,NNS
VB,DT,NN,NNS,VBP,DT,NN,NNS
NNS,RBR,IN,NNS,VBP,RP,PRP$,NN
WRB,DT,NNS,VBP,TO,VB,IN,PRP
WRB,DT,NNS,VBP,TO,VB,IN,PRP
NN,VBD,RP,JJ,NN,DT,JJ,NN
IN,DT,NN,NN,CC,IN,DT,NNS
PRP$,NNS,VBP,RB,PRP,IN,DT,NN
WRB,DT,NNS,VBP,TO,VB,IN,PRP
VB,PRP$,NNS,RB,VBG,WP,NN,VBP
NN,NNS,JJR,IN,VBG,JJ,JJ,NNS
CC,VB,PRP,VB,RP,NN,PRP,NNS
JJ,NN,IN,PRP$,NN,NN,VBD,DT
NN,IN,PRP,CC,PRP$,NN,IN,EX
NN,RB,PRP,VBP,CC,RB,PRP,VBP
VBD,PRP$,JJ,NN,DT,NN,DT,NNS
CC,PRP,VBP,RB,CC,PRP,VBP,VB
RB,RB,NN,JJ,IN,JJ,NNS,NN
CC,IN,PRP,VBP,JJ,IN,NN,VB
IN,JJ,VBP,IN,DT,JJ,JJ,NN
NN,RB,VBP,DT,VBG,NN,TO,VB
VBP,PRP,VB,IN,NN,PRP,VBP,NNS
NNS,NN,IN,NN,VBN,IN,NN,NN
IN,DT,JJ,NN,IN,PRP$,NN,NN
CD,IN,DT,NN,CD,IN,DT,NNS
JJ,NN,JJ,VBP,MD,PRP,VB,PRP
RB,VB,PRP$,NN,VB,PRP,VB,NN
NN,VBD,DT,NN,IN,PRP,VBD,PRP
NN,VBD,DT,NN,IN,PRP,VBD,PRP
PRP$,NN,TO,VB,DT,NN,PRP,VBP
CC,NN,IN,NN,VBD,VBD,TO,NN
RB,VBP,DT,NN,RB,VBP,DT,NN
NN,VBP,DT,NN,PRP$,NN,TO,VB
NN,VBP,DT,NN,PRP$,NN,TO,VB
JJ,NN,IN,CD,NNS,IN,PRP$,NN
NN,VBD,DT,NN,IN,PRP,VBD,PRP
NN,VBD,DT,NN,IN,PRP,VBD,PRP
NN,NN,IN,PRP$,JJ,NN,NN,NN
IN,NN,VBD,JJ,JJ,NN,IN,DT
NN,CD,CD,CD,IN,DT,NN,NN
NN,WRB,NN,IN,IN,PRP,VBZ,RP
NNS,VBP,JJ,NN,CC,DT,NN,NN
NNS,VBP,PRP,VBP,NNS,IN,DT,NN
CC,PRP,VBP,VBP,RB,PRP,VBP,JJ
PRP,VBP,NN,CC,PRP,VBD,RB,RB
PRP,VBD,VBG,CC,RB,PRP,RB,VBD
NN,VBP,NN,TO,VB,WP,NN,VBD
NN,NN,VBN,PRP$,NN,IN,DT,NN
VBG,PDT,DT,NNS,IN,PRP,RB,VBD
PRP,VBP,PRP,VBP,CC,DT,NN,VB
NN,WRB,VB,DT,NN,IN,NN,VBP
CC,VB,VB,CD,NN,IN,DT,NNS
IN,PRP,VB,DT,JJ,NN,IN,DT
PRP,VBP,RB,NN,PRP,VBP,DT,NN
VBD,RB,DT,NNS,VBP,IN,DT,NN
IN,DT,PRP$,NNS,VBP,RB,IN,NN
RB,TO,VB,PRP,JJ,CC,VB,PRP
IN,DT,NNS,IN,NN,NNS,DT,NN
NN,VBD,RP,IN,NN,IN,DT,NN
CC,VBD,JJ,NN,NN,IN,DT,NN
WP,VBZ,DT,JJ,NN,IN,PRP,DT
DT,NN,VBD,PRP,VBP,PRP,VBN,NN
NN,JJ,TO,DT,NN,IN,PRP$,NN
NN,VBD,IN,PRP$,NN,JJ,NN,NN
IN,PDT,DT,NNS,NN,MD,VB,NN
RB,VBZ,JJ,VBN,IN,DT,CD,NNS
VBN,RP,DT,NN,VBD,JJ,IN,DT
NN,VBD,RB,IN,NN,VBP,PRP$,NN
NN,PRP,VBD,PRP$,NN,RB,IN,PRP
NN,VBD,JJ,JJ,NN,VB,PRP$,NN
DT,NN,VBD,JJ,DT,NNS,VBD,VBN
JJ,VB,PRP$,NN,VBZ,RB,TO,VB
DT,NN,VBN,IN,IN,PRP$,NN,NN
NN,VBZ,NN,VBP,VBP,JJ,PRP$,NN
RB,RB,VBP,IN,DT,NN,PRP,VBP
RB,IN,PRP,VBP,RB,VBP,TO,VB
CC,IN,PRP,VBP,TO,VB,RP,NN
NN,PRP,VBP,IN,NN,VBG,IN,PRP
NN,VBG,JJ,NN,IN,DT,NN,NN
NN,DT,NNS,IN,NN,PRP$,NN,IN
PRP,CC,VB,NN,VBN,VBD,DT,NN
NN,DT,NN,CC,NN,NN,DT,NN
PRP$,JJ,NN,NN,NN,NN,IN,PRP
JJ,NN,NNS,VBN,TO,VB,IN,PRP
NN,VBG,JJ,NN,IN,DT,NN,NN
VBG,IN,DT,NN,VBN,JJ,NN,VBP
NN,MD,VB,IN,PRP,VBG,IN,NN
NN,PRP,VBD,PRP,IN,VBZ,DT,NN
PRP,VBD,RB,VBD,IN,NN,IN,NN
NN,VBG,JJ,NN,IN,DT,NN,NN
VBG,IN,DT,NN,NN,IN,PRP$,NN
RB,VBP,JJ,JJ,NN,PRP$,NNS,VBD
WRB,PRP$,NN,NN,VB,PRP,VB,PRP
NN,NN,NN,RB,JJ,IN,NN,NN
PRP,VBP,IN,IN,NN,VBD,RP,NN
NN,JJ,NN,NN,NN,CC,JJ,NN
JJ,NN,NN,NN,JJ,NN,CC,NN
NN,VBP,IN,NN,VBP,WDT,VBP,IN
NN,VBZ,JJ,NNS,JJ,NNS,JJ,NNS
PRP,VBP,TO,VB,PRP,IN,NNS,VBP
NN,NN,RB,VBN,PRP$,JJ,NN,CC
PRP,RB,DT,JJ,NN,IN,DT,NN
PRP,RB,DT,JJ,NN,IN,DT,NN
NN,VBG,NN,MD,VB,DT,NN,NN
PRP,MD,VB,PRP,PRP,MD,VB,PRP
PRP,VBP,VBP,PRP,PRP,VBP,VBP,PRP
WRB,NN,RB,VBZ,RB,VB,IN,PRP
WRB,NN,RB,VBZ,RB,VB,IN,PRP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,WP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
WRB,NN,RB,VBZ,RB,VB,IN,PRP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
NN,WRB,PRP,NNS,JJ,IN,RB,RB
WRB,NN,RB,VBZ,RB,VB,IN,PRP
WRB,NN,RB,VBZ,RB,VB,IN,PRP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
JJ,NN,NN,NN,PRP,IN,DT,NN
JJ,NN,NN,NN,PRP,IN,DT,NN
JJ,NN,PRP$,NN,VB,PRP$,NN,NN
NN,NN,NN,IN,PRP$,NN,NN,NN
NN,VBZ,DT,CD,VBD,RB,DT,NN
NNS,IN,DT,NN,VB,DT,JJ,NN
NNS,IN,DT,NN,IN,PRP$,NN,NN
NN,JJ,NN,IN,DT,NNS,IN,NN
PRP,VBP,TO,VB,PRP$,JJ,NN,NN
PRP,VBZ,DT,NN,VBP,DT,NNS,RP
JJ,VBP,RP,NN,PRP,VBP,VB,IN
PRP,VBZ,DT,NN,VBP,DT,NNS,RP
JJ,VBP,RP,NN,PRP,VBP,VB,IN
NN,TO,PRP$,NNS,PRP,VBP,DT,NN
NN,IN,DT,NN,IN,PRP$,JJ,NN
NN,NN,NN,IN,PRP$,NN,IN,NN
NN,VBP,NN,JJ,NNS,IN,JJ,NN
DT,NN,JJ,VBP,NN,DT,NN,NN
VBN,DT,NN,RB,VBD,PRP,VBZ,NN
DT,NNS,VBP,NN,VBP,WP,TO,VB
VB,PRP$,NN,IN,WRB,PRP$,DT,IN
JJ,VBP,RP,WRB,PRP,VBP,VB,PRP
IN,PRP,VBP,IN,PRP,VBP,TO,NNS
PRP,VBD,DT,NN,TO,PRP$,NN,CC
RB,PRP,IN,PRP,VBD,JJ,NN,NNS
PRP,VBD,TO,VB,NNS,IN,NN,NNS
PRP,VBZ,NN,PRP,VB,CC,DT,WDT
VB,DT,JJS,IN,PRP,VBD,NN,PRP
IN,PRP,VBD,IN,NNS,IN,NN,NN
RB,PRP$,JJ,CC,JJ,JJ,CC,JJ
PRP,VBP,JJ,NN,NN,VBP,JJ,NN
PRP$,NN,MD,VB,VBN,NNS,CC,NNS
VBN,IN,JJ,NN,CC,NN,NN,NN
PRP,VBP,WRB,JJ,VBP,WRB,NN,RB
CC,VB,VBP,IN,PRP,CC,DT,NNS
RB,IN,NN,VBD,PRP,IN,PRP$,NNS
PDT,DT,NNS,VBG,RB,PRP,VBP,RB
JJ,NN,CC,PRP,VBZ,IN,DT,NN
JJ,CD,JJ,NN,IN,PRP,VBD,VBN
CC,VB,VBG,PRP$,IN,IN,DT,NN
NN,NN,VBG,IN,PRP,NNS,IN,NN
VBN,IN,JJ,NN,CC,NN,NN,NN
IN,DT,NNS,NN,IN,DT,JJ,NN
VB,DT,JJ,NN,IN,DT,JJ,CD
WRB,DT,NNS,VBP,PRP,VBP,RB,NN
WRB,VBP,PRP,IN,PRP,VBD,VBG,NN
NNS,VBP,DT,DT,DT,VBZ,DT,NN
WRB,NN,VBP,JJ,NN,NN,NNS,VBP
NN,NN,IN,PRP$,NN,VBP,NN,NN
NNS,DT,NN,NN,NN,NN,VBP,NN
UH,PRP$,NN,DT,PRP,VBD,VBD,DT
NN,IN,PRP$,NN,DT,CC,DT,NN
PRP,VBP,PRP,VB,PRP,VB,PRP,VB
NN,NN,IN,DT,NN,IN,NN,NN
MD,VB,VB,IN,PRP$,NN,DT,NN
RB,PRP$,NN,NN,DT,NNS,VBP,PRP
NN,IN,PRP$,NN,DT,CC,DT,NN
PRP,VBP,PRP,VB,PRP,VB,PRP,VB
VB,PRP,JJ,NNS,VBP,VBP,NN,WDT
NN,IN,PRP$,NN,DT,CC,DT,NN
PRP,VBP,PRP,VB,PRP,VB,PRP,VB
VBP,VB,DT,JJ,CD,PRP,VBP,IN
NN,NN,VBD,DT,NNS,WDT,VBP,PRP
NN,VBP,JJ,RB,JJ,VBP,JJ,NN
NN,VBP,RB,IN,NN,NN,NN,NN
NN,VBP,RB,IN,NN,NN,NN,NN
NN,RB,IN,NN,VBD,DT,NN,PRP
NNS,IN,NN,IN,IN,DT,NN,NN
NN,IN,DT,NNS,VBP,RB,VBN,IN
PRP,CC,PRP,PRP,RB,VB,NN,IN
NN,IN,DT,NNS,VBP,RB,VBN,IN
NNS,IN,PRP$,NN,JJ,NN,RP,NN
NNS,RB,JJ,CC,JJ,RB,VBP,RB
NNS,RB,RB,VB,WRB,PRP,VBP,JJ
PRP,VBP,PRP,VBD,JJ,NN,IN,PRP
RB,IN,PRP,VBP,DT,NN,VB,PRP
CC,NNS,WRB,VBP,VBP,DT,CD,NN
RB,RP,RB,IN,CC,VB,PRP,VB
RB,RP,RB,IN,CC,VB,PRP,VB
NN,IN,NN,RP,RB,VB,PRP,VB
RB,RP,RB,IN,CC,VB,PRP,VB
VBN,IN,JJ,NNP,NN,CC,NN,NN
NN,VBP,PRP$,JJ,NN,CC,NN,RB
NN,VBP,PRP$,JJ,NN,CC,NN,RB
NN,VBP,PRP$,JJ,NN,CC,NN,RB
NN,VBP,PRP$,JJ,NN,CC,NN,RB
RB,VBN,IN,VBD,VBG,NN,VBG,NN
RB,VBN,IN,VBD,VBG,NN,VBG,NN
RB,VBN,IN,VBD,VBG,NN,VBG,NN
RB,VBN,IN,VBD,VBG,NN,VBG,NN
RB,VBN,IN,VBD,VBG,NN,VBG,NN
RB,VBN,IN,VBD,VBG,NN,VBG,NN
JJ,NN,NN,PRP$,NN,NNS,IN,NN
NN,VBP,PRP$,NN,CC,NN,NN,PRP
JJ,VBP,IN,WRB,JJ,PRP,VBP,PRP
PRP,VBD,PRP,IN,TO,DT,NN,NNS
RB,NN,VBD,PRP,VBD,JJ,CC,NNS
NN,VBD,VBN,IN,DT,IN,PRP$,NNS
NN,VBD,VBN,IN,DT,IN,PRP$,NNS
JJ,NN,IN,DT,JJ,NN,IN,JJ
NN,CC,PRP,VBP,WRB,DT,VBD,VB
NN,CC,PRP,VBP,WRB,DT,VBD,VB
NN,VBD,TO,VB,RB,TO,PRP,VB
IN,NNP,NNS,WRB,PRP$,NN,VBD,PRP
NN,VBD,VBG,IN,DT,IN,PRP$,NNS
NN,RP,DT,IN,VBN,NN,NN,JJ
NN,VBP,DT,FW,FW,IN,NN,NN
RB,CC,PRP$,JJ,NN,IN,PRP$,NN
NN,VBP,TO,VB,PRP$,NNS,VBP,NN
PRP,VBP,VB,PRP,VB,NNS,IN,NN
RB,VBD,CD,NNS,RB,WRB,NN,IN
NN,VBD,RB,IN,DT,NN,NN,NN
NN,PRP,VBP,VBN,IN,DT,NN,NN
VB,JJ,PRP,VBD,PRP,IN,DT,NN
NN,VBD,DT,NN,NN,VBD,DT,NN
VBN,IN,JJ,JJ,NN,NN,VBZ,NN
JJ,VBD,PRP$,JJ,JJ,NN,VBD,PRP
NN,VBD,VBN,IN,DT,IN,DT,NN
NN,PRP,TO,VB,VB,PRP$,NN,NNS
NN,VBD,VBG,NN,IN,DT,NN,NNS
NNS,VBD,NN,RB,RB,IN,PRP$,NN
CC,RB,VBG,RP,IN,DT,NNS,JJ
RB,VB,WP,VB,VBG,DT,JJ,NN
PRP$,JJ,NN,VBZ,IN,NN,CC,NN
RB,VBG,JJR,NN,IN,PRP,CC,VB
NN,NN,IN,DT,NNS,VBP,VBN,RP
VB,DT,NN,TO,VB,DT,NN,NN
CC,NNS,RB,PRP,CC,VB,NN,NN
IN,PRP$,CD,NN,NN,VBP,IN,PRP
VBG,IN,DT,NN,DT,IN,PRP$,NN
PRP,VBP,RB,VBN,IN,PRP,VBP,IN
NN,NN,VBP,NN,IN,VBG,VBN,TO
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
UH,NN,VB,PRP,VB,PRP$,JJ,NN
PRP$,NNS,VBN,JJR,IN,PRP$,NNS,VBP
UH,NN,VBZ,DT,NN,CC,DT,NN
JJ,NN,PRP,RB,IN,DT,NNS,VBP
RB,VB,IN,PRP$,NN,NN,NN,VBD
NN,VB,PRP,JJ,NN,VBD,JJ,NN
NN,VBP,DT,NN,PRP,VBP,VBP,JJS
NN,NN,VBP,PRP,RB,VBD,IN,PRP
NN,CC,VBZ,CD,JJR,NN,IN,PRP
NN,VBD,JJ,NN,WDT,VBP,VBN,JJ
JJ,NN,NN,NN,VBD,TO,VB,RP
JJ,JJ,NN,NN,IN,DT,JJ,NN
JJ,JJ,NN,NN,IN,DT,JJ,NN
CC,RB,JJ,VBP,JJ,NN,IN,DT
VB,WP,VBD,VBD,CC,WP,VBD,VBN
DT,NNS,VBP,IN,NN,NN,IN,NN
VB,PRP,WRB,VBP,PRP,VB,RP,RB
NN,VBZ,RB,CC,VBZ,RB,JJ,JJR
NN,VBN,VBD,PRP,JJ,IN,DT,NN
NN,DT,NN,NN,IN,DT,NN,NN
DT,JJ,NNS,IN,PRP,VBP,VB,IN
PRP,VBP,IN,TO,VB,RB,JJ,NN
NN,VBD,DT,JJ,NN,RB,VBD,PRP
DT,JJ,NNS,IN,PRP,VBP,VB,IN
PRP,VBP,IN,TO,VB,RB,JJ,NN
PRP,VBP,VBP,PRP,VBP,PRP,DT,NNS
DT,NN,NN,NNS,VBP,VBN,IN,NNS
DT,JJ,NN,VB,DT,JJ,NN,NN
NN,IN,DT,NN,NN,IN,DT,NN
NN,RB,RB,PRP$,RB,DT,NN,NN
CC,DT,PRP,JJ,NNS,PRP,MD,VB
NNS,CC,NNS,VBP,PRP,VBP,PRP$,NNS
RB,RB,PRP,JJ,NNS,PRP,MD,VB
VBD,RB,RB,JJ,NNS,IN,DT,NNS
PRP$,NN,WDT,VBD,JJ,IN,DT,NNS
DT,NN,VB,DT,JJS,IN,PRP,NN
CC,DT,PRP,JJ,NNS,PRP,MD,VB
NNS,CC,NNS,VBP,PRP,VBP,PRP$,NNS
RB,RB,PRP,JJ,NNS,PRP,MD,VB
NN,VB,PRP,RP,PRP,VBD,PRP,VBD
IN,PRP$,JJ,NN,CC,PRP$,NN,NNS
NN,VBZ,JJ,NN,IN,DT,NN,NN
PRP,VBD,RB,DT,IN,PRP$,NN,NN
NN,PRP,VBP,VB,PRP,RP,DT,NN
PRP,RB,VBD,DT,VBN,PRP,DT,NN
RB,PRP,VBP,RB,RB,PRP,VBP,RB
RB,WP,IN,WP,IN,WP,DT,NN
RB,PRP,VBP,RB,RB,PRP,VBP,RB
RB,WP,IN,WP,IN,WP,DT,NN
